datetime,season,holiday,workingday,weather,temp,atemp,count
2011-10-01 14:00,4,0,0,2,17.22,21.21,180
2011-10-01 15:00,4,0,0,2,17.22,21.21,195
2011-10-01 16:00,4,0,0,2,16.4,20.455,223
2011-10-01 17:00,4,0,0,3,16.4,20.455,228
2011-10-01 18:00,4,0,0,3,15.58,19.695,140
2011-10-01 19:00,4,0,0,2,15.58,19.695,126
2011-10-01 20:00,4,0,0,3,14.76,18.18,66
2011-10-01 21:00,4,0,0,3,14.76,18.18,56
2011-10-01 22:00,4,0,0,2,14.76,17.425,70
2011-10-01 23:00,4,0,0,3,14.76,17.425,65
2011-10-02 0:00,4,0,0,3,14.76,16.665,47
2011-10-02 1:00,4,0,0,3,13.94,15.91,24
2011-10-02 2:00,4,0,0,3,13.94,15.15,30
2011-10-02 3:00,4,0,0,3,13.94,15.91,9
2011-10-02 4:00,4,0,0,2,13.94,15.91,7
2011-10-02 5:00,4,0,0,1,13.12,15.15,7
2011-10-02 6:00,4,0,0,1,13.12,15.91,15
2011-10-02 7:00,4,0,0,1,13.94,16.665,29
2011-10-02 8:00,4,0,0,2,13.94,16.665,64
2011-10-02 9:00,4,0,0,1,14.76,16.665,115
2011-10-02 10:00,4,0,0,2,14.76,16.665,248
2011-10-02 11:00,4,0,0,2,15.58,19.695,292
2011-10-02 12:00,4,0,0,2,16.4,20.455,321
2011-10-02 13:00,4,0,0,3,16.4,20.455,308
2011-10-02 14:00,4,0,0,3,14.76,17.425,256
2011-10-02 15:00,4,0,0,3,14.76,16.665,173
2011-10-02 16:00,4,0,0,3,14.76,17.425,206
2011-10-02 17:00,4,0,0,3,14.76,17.425,167
2011-10-02 18:00,4,0,0,2,14.76,17.425,174
2011-10-02 19:00,4,0,0,2,15.58,19.695,162
2011-10-02 20:00,4,0,0,2,14.76,16.665,87
2011-10-02 21:00,4,0,0,1,14.76,17.425,88
2011-10-02 22:00,4,0,0,3,14.76,18.18,64
2011-10-02 23:00,4,0,0,1,14.76,18.18,25
2011-10-03 0:00,4,0,1,1,13.94,17.425,16
2011-10-03 1:00,4,0,1,1,14.76,18.18,6
2011-10-03 2:00,4,0,1,1,14.76,18.18,4
2011-10-03 3:00,4,0,1,1,14.76,18.94,7
2011-10-03 4:00,4,0,1,1,13.94,17.425,8
2011-10-03 5:00,4,0,1,2,14.76,18.18,21
2011-10-03 6:00,4,0,1,2,14.76,18.94,94
2011-10-03 7:00,4,0,1,2,14.76,17.425,249
2011-10-03 8:00,4,0,1,2,14.76,18.18,372
2011-10-03 9:00,4,0,1,2,16.4,20.455,153
2011-10-03 10:00,4,0,1,2,16.4,20.455,101
2011-10-03 11:00,4,0,1,2,16.4,20.455,126
2011-10-03 12:00,4,0,1,2,16.4,20.455,147
2011-10-03 13:00,4,0,1,3,17.22,21.21,118
2011-10-03 14:00,4,0,1,3,16.4,20.455,120
2011-10-03 15:00,4,0,1,3,16.4,20.455,101
2011-10-03 16:00,4,0,1,2,16.4,20.455,218
2011-10-03 17:00,4,0,1,2,16.4,20.455,495
2011-10-03 18:00,4,0,1,2,16.4,20.455,412
2011-10-03 19:00,4,0,1,1,16.4,20.455,315
2011-10-03 20:00,4,0,1,3,16.4,20.455,204
2011-10-03 21:00,4,0,1,2,16.4,20.455,138
2011-10-03 22:00,4,0,1,2,16.4,20.455,91
2011-10-03 23:00,4,0,1,2,16.4,20.455,54
2011-10-04 0:00,4,0,1,2,16.4,20.455,27
2011-10-04 1:00,4,0,1,2,16.4,20.455,9
2011-10-04 2:00,4,0,1,2,16.4,20.455,3
2011-10-04 3:00,4,0,1,1,16.4,20.455,6
2011-10-04 4:00,4,0,1,1,16.4,20.455,7
2011-10-04 5:00,4,0,1,1,16.4,20.455,27
2011-10-04 6:00,4,0,1,1,16.4,20.455,112
2011-10-04 7:00,4,0,1,1,17.22,21.21,309
2011-10-04 8:00,4,0,1,1,18.04,21.97,400
2011-10-04 9:00,4,0,1,1,18.86,22.725,187
2011-10-04 10:00,4,0,1,1,19.68,23.485,126
2011-10-04 11:00,4,0,1,1,22.14,25.76,124
2011-10-04 12:00,4,0,1,1,22.96,26.515,199
2011-10-04 13:00,4,0,1,1,22.96,26.515,173
2011-10-04 14:00,4,0,1,1,23.78,27.275,183
2011-10-04 15:00,4,0,1,1,23.78,27.275,194
2011-10-04 16:00,4,0,1,1,23.78,27.275,309
2011-10-04 17:00,4,0,1,1,22.96,26.515,585
2011-10-04 18:00,4,0,1,1,22.14,25.76,524
2011-10-04 19:00,4,0,1,1,21.32,25,345
2011-10-04 20:00,4,0,1,1,21.32,25,261
2011-10-04 21:00,4,0,1,1,20.5,24.24,166
2011-10-04 22:00,4,0,1,1,20.5,24.24,114
2011-10-04 23:00,4,0,1,1,19.68,23.485,66
2011-10-05 0:00,4,0,1,1,19.68,23.485,43
2011-10-05 1:00,4,0,1,1,19.68,23.485,11
2011-10-05 2:00,4,0,1,1,18.86,22.725,3
2011-10-05 3:00,4,0,1,1,18.86,22.725,6
2011-10-05 4:00,4,0,1,1,18.04,21.97,5
2011-10-05 5:00,4,0,1,1,18.04,21.97,32
2011-10-05 6:00,4,0,1,1,18.04,21.97,117
2011-10-05 7:00,4,0,1,1,18.86,22.725,301
2011-10-05 8:00,4,0,1,1,21.32,25,467
2011-10-05 9:00,4,0,1,1,22.14,25.76,219
2011-10-05 10:00,4,0,1,1,22.96,26.515,133
2011-10-05 11:00,4,0,1,1,24.6,31.06,170
2011-10-05 12:00,4,0,1,1,25.42,31.06,214
2011-10-05 13:00,4,0,1,1,26.24,31.06,219
2011-10-05 14:00,4,0,1,1,26.24,31.06,190
2011-10-05 15:00,4,0,1,1,26.24,31.06,182
2011-10-05 16:00,4,0,1,1,26.24,31.06,282
2011-10-05 17:00,4,0,1,1,26.24,31.06,591
2011-10-05 18:00,4,0,1,1,24.6,31.06,593
2011-10-05 19:00,4,0,1,1,23.78,27.275,374
2011-10-05 20:00,4,0,1,1,21.32,25,246
2011-10-05 21:00,4,0,1,1,20.5,24.24,201
2011-10-05 22:00,4,0,1,1,21.32,25,154
2011-10-05 23:00,4,0,1,1,20.5,24.24,73
2011-10-06 0:00,4,0,1,1,20.5,24.24,40
2011-10-06 1:00,4,0,1,1,19.68,23.485,22
2011-10-06 2:00,4,0,1,1,18.86,22.725,10
2011-10-06 3:00,4,0,1,1,18.04,21.97,5
2011-10-06 4:00,4,0,1,1,18.04,21.97,5
2011-10-06 5:00,4,0,1,1,17.22,21.21,24
2011-10-06 6:00,4,0,1,1,16.4,20.455,114
2011-10-06 7:00,4,0,1,1,17.22,21.21,302
2011-10-06 8:00,4,0,1,1,18.04,21.97,457
2011-10-06 9:00,4,0,1,1,18.86,22.725,208
2011-10-06 10:00,4,0,1,1,21.32,25,129
2011-10-06 11:00,4,0,1,1,22.14,25.76,144
2011-10-06 12:00,4,0,1,1,22.96,26.515,226
2011-10-06 13:00,4,0,1,1,22.96,26.515,191
2011-10-06 14:00,4,0,1,1,23.78,27.275,195
2011-10-06 15:00,4,0,1,1,23.78,27.275,219
2011-10-06 16:00,4,0,1,1,23.78,27.275,323
2011-10-06 17:00,4,0,1,1,22.96,26.515,568
2011-10-06 18:00,4,0,1,1,22.14,25.76,538
2011-10-06 19:00,4,0,1,1,21.32,25,343
2011-10-06 20:00,4,0,1,1,20.5,24.24,260
2011-10-06 21:00,4,0,1,1,18.86,22.725,195
2011-10-06 22:00,4,0,1,1,18.86,22.725,148
2011-10-06 23:00,4,0,1,1,18.04,21.97,99
2011-10-07 0:00,4,0,1,1,18.04,21.97,67
2011-10-07 1:00,4,0,1,1,18.04,21.97,28
2011-10-07 2:00,4,0,1,1,17.22,21.21,5
2011-10-07 3:00,4,0,1,1,16.4,20.455,10
2011-10-07 4:00,4,0,1,1,16.4,20.455,5
2011-10-07 5:00,4,0,1,1,17.22,21.21,27
2011-10-07 6:00,4,0,1,1,17.22,21.21,87
2011-10-07 7:00,4,0,1,1,17.22,21.21,242
2011-10-07 8:00,4,0,1,1,18.86,22.725,417
2011-10-07 9:00,4,0,1,1,19.68,23.485,241
2011-10-07 10:00,4,0,1,1,21.32,25,174
2011-10-07 11:00,4,0,1,1,22.96,26.515,230
2011-10-07 12:00,4,0,1,1,24.6,31.06,235
2011-10-07 13:00,4,0,1,1,24.6,31.06,305
2011-10-07 14:00,4,0,1,1,25.42,31.06,256
2011-10-07 15:00,4,0,1,1,27.06,31.06,270
2011-10-07 16:00,4,0,1,1,26.24,31.06,419
2011-10-07 17:00,4,0,1,1,24.6,31.06,563
2011-10-07 18:00,4,0,1,1,22.96,26.515,465
2011-10-07 19:00,4,0,1,1,22.96,26.515,294
2011-10-07 20:00,4,0,1,1,22.14,25.76,197
2011-10-07 21:00,4,0,1,1,20.5,24.24,166
2011-10-07 22:00,4,0,1,1,20.5,24.24,146
2011-10-07 23:00,4,0,1,1,20.5,24.24,136
2011-10-08 0:00,4,0,0,1,19.68,23.485,89
2011-10-08 1:00,4,0,0,1,18.86,22.725,65
2011-10-08 2:00,4,0,0,1,18.86,22.725,45
2011-10-08 3:00,4,0,0,1,18.04,21.97,20
2011-10-08 4:00,4,0,0,1,17.22,21.21,10
2011-10-08 5:00,4,0,0,1,17.22,21.21,8
2011-10-08 6:00,4,0,0,1,17.22,21.21,22
2011-10-08 7:00,4,0,0,1,17.22,21.21,73
2011-10-08 8:00,4,0,0,1,18.86,22.725,103
2011-10-08 9:00,4,0,0,1,20.5,24.24,217
2011-10-08 10:00,4,0,0,1,21.32,25,337
2011-10-08 11:00,4,0,0,1,23.78,27.275,397
2011-10-08 12:00,4,0,0,1,25.42,31.06,446
2011-10-08 13:00,4,0,0,1,25.42,31.06,485
2011-10-08 14:00,4,0,0,1,25.42,31.06,465
2011-10-08 15:00,4,0,0,1,27.06,31.06,496
2011-10-08 16:00,4,0,0,1,26.24,31.06,451
2011-10-08 17:00,4,0,0,1,25.42,31.06,393
2011-10-08 18:00,4,0,0,1,24.6,31.06,359
2011-10-08 19:00,4,0,0,1,22.14,25.76,248
2011-10-08 20:00,4,0,0,1,21.32,25,202
2011-10-08 21:00,4,0,0,1,21.32,25,187
2011-10-08 22:00,4,0,0,1,20.5,24.24,149
2011-10-08 23:00,4,0,0,1,19.68,23.485,142
2011-10-09 0:00,4,0,0,1,18.86,22.725,129
2011-10-09 1:00,4,0,0,1,18.86,22.725,78
2011-10-09 2:00,4,0,0,1,18.86,22.725,55
2011-10-09 3:00,4,0,0,1,18.04,21.97,30
2011-10-09 4:00,4,0,0,1,18.04,21.97,14
2011-10-09 5:00,4,0,0,1,18.04,21.97,15
2011-10-09 6:00,4,0,0,1,18.04,21.97,21
2011-10-09 7:00,4,0,0,1,18.04,21.97,44
2011-10-09 8:00,4,0,0,1,18.86,22.725,107
2011-10-09 9:00,4,0,0,1,20.5,24.24,185
2011-10-09 10:00,4,0,0,1,22.96,26.515,365
2011-10-09 11:00,4,0,0,1,25.42,31.06,423
2011-10-09 12:00,4,0,0,1,26.24,31.06,455
2011-10-09 13:00,4,0,0,1,27.06,31.06,418
2011-10-09 14:00,4,0,0,1,27.88,31.82,500
2011-10-09 15:00,4,0,0,1,27.88,31.82,407
2011-10-09 16:00,4,0,0,1,27.06,31.06,470
2011-10-09 17:00,4,0,0,1,25.42,30.305,438
2011-10-09 18:00,4,0,0,1,26.24,31.06,414
2011-10-09 19:00,4,0,0,1,22.96,26.515,302
2011-10-09 20:00,4,0,0,1,22.96,26.515,193
2011-10-09 21:00,4,0,0,1,22.14,25.76,173
2011-10-09 22:00,4,0,0,2,21.32,25,152
2011-10-09 23:00,4,0,0,1,20.5,24.24,123
2011-10-10 0:00,4,1,0,1,20.5,24.24,53
2011-10-10 1:00,4,1,0,1,19.68,23.485,34
2011-10-10 2:00,4,1,0,1,19.68,23.485,19
2011-10-10 3:00,4,1,0,1,18.86,22.725,11
2011-10-10 4:00,4,1,0,1,18.86,22.725,6
2011-10-10 5:00,4,1,0,1,18.86,22.725,21
2011-10-10 6:00,4,1,0,1,18.04,21.97,44
2011-10-10 7:00,4,1,0,1,18.86,22.725,114
2011-10-10 8:00,4,1,0,1,21.32,25,254
2011-10-10 9:00,4,1,0,1,22.14,25.76,219
2011-10-10 10:00,4,1,0,1,22.96,26.515,265
2011-10-10 11:00,4,1,0,1,25.42,30.305,322
2011-10-10 12:00,4,1,0,2,28.7,32.575,365
2011-10-10 13:00,4,1,0,1,29.52,32.575,365
2011-10-10 14:00,4,1,0,1,30.34,32.575,370
2011-10-10 15:00,4,1,0,2,29.52,32.575,384
2011-10-10 16:00,4,1,0,2,28.7,31.82,402
2011-10-10 17:00,4,1,0,2,27.06,31.06,459
2011-10-10 18:00,4,1,0,2,26.24,31.06,473
2011-10-10 19:00,4,1,0,2,23.78,27.275,336
2011-10-10 20:00,4,1,0,1,24.6,29.545,225
2011-10-10 21:00,4,1,0,1,22.96,26.515,175
2011-10-10 22:00,4,1,0,1,22.96,26.515,126
2011-10-10 23:00,4,1,0,2,22.14,25.76,75
2011-10-11 0:00,4,0,1,2,22.14,25.76,30
2011-10-11 1:00,4,0,1,2,21.32,25,11
2011-10-11 2:00,4,0,1,2,21.32,25,5
2011-10-11 3:00,4,0,1,2,21.32,25,3
2011-10-11 4:00,4,0,1,2,21.32,25,5
2011-10-11 5:00,4,0,1,2,21.32,25,20
2011-10-11 6:00,4,0,1,1,21.32,25,123
2011-10-11 7:00,4,0,1,2,21.32,25,352
2011-10-11 8:00,4,0,1,2,22.96,26.515,406
2011-10-11 9:00,4,0,1,2,24.6,29.545,235
2011-10-11 10:00,4,0,1,2,24.6,29.545,149
2011-10-11 11:00,4,0,1,2,24.6,29.545,123
2011-10-11 12:00,4,0,1,2,24.6,29.545,181
2011-10-11 13:00,4,0,1,2,24.6,29.545,180
2011-10-11 14:00,4,0,1,3,24.6,29.545,171
2011-10-11 15:00,4,0,1,2,24.6,28.79,175
2011-10-11 16:00,4,0,1,2,24.6,29.545,320
2011-10-11 17:00,4,0,1,2,24.6,28.79,604
2011-10-11 18:00,4,0,1,2,24.6,28.79,539
2011-10-11 19:00,4,0,1,2,23.78,27.275,318
2011-10-11 20:00,4,0,1,2,23.78,27.275,234
2011-10-11 21:00,4,0,1,2,23.78,27.275,175
2011-10-11 22:00,4,0,1,2,22.96,26.515,147
2011-10-11 23:00,4,0,1,2,22.96,26.515,57
2011-10-12 0:00,4,0,1,2,22.96,26.515,25
2011-10-12 1:00,4,0,1,3,22.96,26.515,10
2011-10-12 2:00,4,0,1,2,22.96,26.515,2
2011-10-12 3:00,4,0,1,3,22.14,25.76,2
2011-10-12 4:00,4,0,1,3,22.14,25.76,7
2011-10-12 5:00,4,0,1,2,22.14,25.76,22
2011-10-12 6:00,4,0,1,2,22.14,25.76,112
2011-10-12 7:00,4,0,1,2,22.14,25.76,259
2011-10-12 8:00,4,0,1,2,22.14,25.76,404
2011-10-12 9:00,4,0,1,2,22.14,25.76,197
2011-10-12 10:00,4,0,1,2,22.14,25.76,113
2011-10-12 11:00,4,0,1,3,22.14,25.76,120
2011-10-12 12:00,4,0,1,3,22.14,25.76,62
2011-10-12 13:00,4,0,1,3,22.14,25.76,101
2011-10-12 14:00,4,0,1,3,22.14,25.76,78
2011-10-12 15:00,4,0,1,3,22.14,25.76,45
2011-10-12 16:00,4,0,1,2,22.96,26.515,55
2011-10-12 17:00,4,0,1,3,22.14,25.76,251
2011-10-12 18:00,4,0,1,3,22.14,25.76,172
2011-10-12 19:00,4,0,1,3,22.14,25.76,109
2011-10-12 20:00,4,0,1,3,22.14,25.76,90
2011-10-12 21:00,4,0,1,3,22.14,25.76,83
2011-10-12 22:00,4,0,1,3,22.14,25.76,43
2011-10-12 23:00,4,0,1,3,22.14,25.76,54
2011-10-13 0:00,4,0,1,2,22.14,25.76,15
2011-10-13 1:00,4,0,1,2,22.14,25.76,12
2011-10-13 2:00,4,0,1,2,22.14,25.76,4
2011-10-13 3:00,4,0,1,2,22.14,25.76,6
2011-10-13 4:00,4,0,1,2,22.14,25.76,7
2011-10-13 5:00,4,0,1,2,22.14,25.76,17
2011-10-13 6:00,4,0,1,3,22.14,25.76,52
2011-10-13 7:00,4,0,1,3,22.14,25.76,81
2011-10-13 8:00,4,0,1,3,22.14,25.76,209
2011-10-13 9:00,4,0,1,3,22.96,26.515,109
2011-10-13 10:00,4,0,1,3,22.96,26.515,69
2011-10-13 11:00,4,0,1,2,25.42,28.79,84
2011-10-13 12:00,4,0,1,2,25.42,28.03,105
2011-10-13 13:00,4,0,1,2,26.24,28.79,162
2011-10-13 14:00,4,0,1,1,27.06,30.305,133
2011-10-13 15:00,4,0,1,1,27.06,30.305,155
2011-10-13 16:00,4,0,1,1,27.06,31.06,276
2011-10-13 17:00,4,0,1,3,25.42,28.79,479
2011-10-13 18:00,4,0,1,3,25.42,28.79,268
2011-10-13 19:00,4,0,1,2,25.42,28.79,205
2011-10-13 20:00,4,0,1,1,25.42,28.79,181
2011-10-13 21:00,4,0,1,1,25.42,28.79,123
2011-10-13 22:00,4,0,1,1,25.42,28.79,114
2011-10-13 23:00,4,0,1,2,23.78,27.275,47
2011-10-14 0:00,4,0,1,1,23.78,27.275,39
2011-10-14 1:00,4,0,1,1,23.78,27.275,24
2011-10-14 2:00,4,0,1,1,22.96,26.515,6
2011-10-14 3:00,4,0,1,1,22.96,26.515,7
2011-10-14 4:00,4,0,1,1,22.96,26.515,8
2011-10-14 5:00,4,0,1,2,22.96,26.515,17
2011-10-14 6:00,4,0,1,3,22.96,26.515,94
2011-10-14 7:00,4,0,1,3,22.96,26.515,147
2011-10-14 8:00,4,0,1,2,22.96,26.515,209
2011-10-14 9:00,4,0,1,2,22.96,26.515,180
2011-10-14 10:00,4,0,1,3,22.14,25.76,125
2011-10-14 11:00,4,0,1,3,21.32,25,87
2011-10-14 12:00,4,0,1,3,21.32,25,75
2011-10-14 13:00,4,0,1,1,22.96,26.515,132
2011-10-14 14:00,4,0,1,1,25.42,31.06,156
2011-10-14 15:00,4,0,1,1,25.42,31.06,230
2011-10-14 16:00,4,0,1,1,24.6,31.06,344
2011-10-14 17:00,4,0,1,1,23.78,27.275,481
2011-10-14 18:00,4,0,1,1,22.14,25.76,423
2011-10-14 19:00,4,0,1,1,22.14,25.76,248
2011-10-14 20:00,4,0,1,1,21.32,25,196
2011-10-14 21:00,4,0,1,1,20.5,24.24,178
2011-10-14 22:00,4,0,1,1,18.86,22.725,143
2011-10-14 23:00,4,0,1,1,18.86,22.725,95
2011-10-15 0:00,4,0,0,1,18.86,22.725,106
2011-10-15 1:00,4,0,0,1,18.86,22.725,73
2011-10-15 2:00,4,0,0,1,18.86,22.725,56
2011-10-15 3:00,4,0,0,1,18.04,21.97,23
2011-10-15 4:00,4,0,0,1,17.22,21.21,6
2011-10-15 5:00,4,0,0,1,17.22,21.21,7
2011-10-15 6:00,4,0,0,1,16.4,20.455,20
2011-10-15 7:00,4,0,0,1,16.4,20.455,57
2011-10-15 8:00,4,0,0,1,18.86,22.725,125
2011-10-15 9:00,4,0,0,1,21.32,25,207
2011-10-15 10:00,4,0,0,1,22.14,25.76,322
2011-10-15 11:00,4,0,0,1,22.96,26.515,374
2011-10-15 12:00,4,0,0,1,23.78,27.275,456
2011-10-15 13:00,4,0,0,1,24.6,31.06,394
2011-10-15 14:00,4,0,0,1,24.6,31.06,472
2011-10-15 15:00,4,0,0,1,25.42,31.06,377
2011-10-15 16:00,4,0,0,1,25.42,31.06,443
2011-10-15 17:00,4,0,0,1,23.78,27.275,441
2011-10-15 18:00,4,0,0,1,22.14,25.76,372
2011-10-15 19:00,4,0,0,1,20.5,24.24,238
2011-10-15 20:00,4,0,0,1,20.5,24.24,179
2011-10-15 21:00,4,0,0,1,20.5,24.24,168
2011-10-15 22:00,4,0,0,1,20.5,24.24,166
2011-10-15 23:00,4,0,0,1,19.68,23.485,135
2011-10-16 0:00,4,0,0,1,18.86,22.725,107
2011-10-16 1:00,4,0,0,1,18.04,21.97,77
2011-10-16 2:00,4,0,0,1,17.22,21.21,65
2011-10-16 3:00,4,0,0,1,17.22,21.21,42
2011-10-16 4:00,4,0,0,1,17.22,21.21,12
2011-10-16 5:00,4,0,0,1,17.22,21.21,7
2011-10-16 6:00,4,0,0,1,15.58,19.695,10
2011-10-16 7:00,4,0,0,1,16.4,20.455,48
2011-10-16 8:00,4,0,0,1,18.04,21.97,99
2011-10-16 9:00,4,0,0,1,20.5,24.24,190
2011-10-16 10:00,4,0,0,1,22.14,25.76,347
2011-10-16 11:00,4,0,0,1,22.96,26.515,377
2011-10-16 12:00,4,0,0,1,23.78,27.275,444
2011-10-16 13:00,4,0,0,1,24.6,31.06,438
2011-10-16 14:00,4,0,0,1,24.6,31.06,462
2011-10-16 15:00,4,0,0,1,25.42,31.06,412
2011-10-16 16:00,4,0,0,1,24.6,31.06,466
2011-10-16 17:00,4,0,0,1,23.78,27.275,405
2011-10-16 18:00,4,0,0,1,22.96,26.515,328
2011-10-16 19:00,4,0,0,1,22.14,25.76,233
2011-10-16 20:00,4,0,0,1,22.14,25.76,178
2011-10-16 21:00,4,0,0,1,22.14,25.76,102
2011-10-16 22:00,4,0,0,1,22.96,26.515,130
2011-10-16 23:00,4,0,0,1,22.96,26.515,62
2011-11-01 0:00,4,0,1,2,14.76,17.425,21
2011-11-01 1:00,4,0,1,1,14.76,17.425,11
2011-11-01 2:00,4,0,1,2,14.76,17.425,4
2011-11-01 3:00,4,0,1,2,14.76,17.425,6
2011-11-01 4:00,4,0,1,1,13.94,15.91,8
2011-11-01 5:00,4,0,1,1,13.12,15.91,18
2011-11-01 6:00,4,0,1,1,13.12,15.91,93
2011-11-01 7:00,4,0,1,1,13.94,16.665,254
2011-11-01 8:00,4,0,1,1,14.76,16.665,419
2011-11-01 9:00,4,0,1,1,16.4,20.455,222
2011-11-01 10:00,4,0,1,1,18.04,21.97,135
2011-11-01 11:00,4,0,1,1,18.86,22.725,117
2011-11-01 12:00,4,0,1,1,20.5,24.24,176
2011-11-01 13:00,4,0,1,1,19.68,23.485,167
2011-11-01 14:00,4,0,1,1,20.5,24.24,150
2011-11-01 15:00,4,0,1,1,20.5,24.24,186
2011-11-01 16:00,4,0,1,1,19.68,23.485,298
2011-11-01 17:00,4,0,1,1,18.04,21.97,506
2011-11-01 18:00,4,0,1,1,17.22,21.21,460
2011-11-01 19:00,4,0,1,1,17.22,21.21,313
2011-11-01 20:00,4,0,1,1,16.4,20.455,209
2011-11-01 21:00,4,0,1,1,14.76,18.94,127
2011-11-01 22:00,4,0,1,1,14.76,18.94,96
2011-11-01 23:00,4,0,1,1,13.94,18.18,72
2011-11-02 0:00,4,0,1,1,13.12,17.425,19
2011-11-02 1:00,4,0,1,1,12.3,16.665,10
2011-11-02 2:00,4,0,1,1,12.3,16.665,2
2011-11-02 3:00,4,0,1,1,12.3,16.665,2
2011-11-02 4:00,4,0,1,1,12.3,16.665,4
2011-11-02 5:00,4,0,1,1,12.3,16.665,27
2011-11-02 6:00,4,0,1,1,12.3,16.665,92
2011-11-02 7:00,4,0,1,1,12.3,16.665,251
2011-11-02 8:00,4,0,1,1,13.12,17.425,472
2011-11-02 9:00,4,0,1,1,13.94,18.18,228
2011-11-02 10:00,4,0,1,1,16.4,20.455,133
2011-11-02 11:00,4,0,1,1,17.22,21.21,144
2011-11-02 12:00,4,0,1,1,18.86,22.725,189
2011-11-02 13:00,4,0,1,1,19.68,23.485,161
2011-11-02 14:00,4,0,1,1,20.5,24.24,172
2011-11-02 15:00,4,0,1,1,19.68,23.485,187
2011-11-02 16:00,4,0,1,1,19.68,23.485,266
2011-11-02 17:00,4,0,1,1,18.04,21.97,553
2011-11-02 18:00,4,0,1,1,17.22,21.21,479
2011-11-02 19:00,4,0,1,1,16.4,20.455,282
2011-11-02 20:00,4,0,1,1,16.4,20.455,182
2011-11-02 21:00,4,0,1,1,15.58,19.695,168
2011-11-02 22:00,4,0,1,1,14.76,17.425,106
2011-11-02 23:00,4,0,1,1,14.76,18.18,57
2011-11-03 0:00,4,0,1,1,14.76,18.18,31
2011-11-03 1:00,4,0,1,1,13.94,16.665,15
2011-11-03 2:00,4,0,1,1,13.94,16.665,7
2011-11-03 3:00,4,0,1,1,13.94,16.665,5
2011-11-03 4:00,4,0,1,1,13.12,16.665,4
2011-11-03 5:00,4,0,1,1,13.12,16.665,28
2011-11-03 6:00,4,0,1,1,13.94,16.665,99
2011-11-03 7:00,4,0,1,2,13.12,16.665,292
2011-11-03 8:00,4,0,1,2,13.94,17.425,402
2011-11-03 9:00,4,0,1,2,14.76,17.425,164
2011-11-03 10:00,4,0,1,2,16.4,20.455,110
2011-11-03 11:00,4,0,1,1,18.04,21.97,120
2011-11-03 12:00,4,0,1,1,20.5,24.24,179
2011-11-03 13:00,4,0,1,2,21.32,25,169
2011-11-03 14:00,4,0,1,1,21.32,25,152
2011-11-03 15:00,4,0,1,1,21.32,25,162
2011-11-03 16:00,4,0,1,1,21.32,25,267
2011-11-03 17:00,4,0,1,1,19.68,23.485,498
2011-11-03 18:00,4,0,1,1,18.86,22.725,433
2011-11-03 19:00,4,0,1,1,18.04,21.97,252
2011-11-03 20:00,4,0,1,1,17.22,21.21,209
2011-11-03 21:00,4,0,1,1,16.4,20.455,144
2011-11-03 22:00,4,0,1,1,16.4,20.455,137
2011-11-03 23:00,4,0,1,1,16.4,20.455,95
2011-11-04 0:00,4,0,1,2,16.4,20.455,43
2011-11-04 1:00,4,0,1,2,16.4,20.455,17
2011-11-04 2:00,4,0,1,2,16.4,20.455,10
2011-11-04 3:00,4,0,1,2,15.58,19.695,8
2011-11-04 4:00,4,0,1,2,15.58,19.695,7
2011-11-04 5:00,4,0,1,2,15.58,19.695,23
2011-11-04 6:00,4,0,1,2,15.58,19.695,66
2011-11-04 7:00,4,0,1,2,16.4,20.455,245
2011-11-04 8:00,4,0,1,2,16.4,20.455,395
2011-11-04 9:00,4,0,1,2,17.22,21.21,254
2011-11-04 10:00,4,0,1,2,17.22,21.21,134
2011-11-04 11:00,4,0,1,2,18.04,21.97,162
2011-11-04 12:00,4,0,1,2,19.68,23.485,197
2011-11-04 13:00,4,0,1,1,18.04,21.97,194
2011-11-04 14:00,4,0,1,1,18.04,21.97,201
2011-11-04 15:00,4,0,1,1,18.86,22.725,237
2011-11-04 16:00,4,0,1,1,18.86,22.725,290
2011-11-04 17:00,4,0,1,1,17.22,21.21,480
2011-11-04 18:00,4,0,1,1,17.22,21.21,374
2011-11-04 19:00,4,0,1,1,16.4,20.455,196
2011-11-04 20:00,4,0,1,1,14.76,16.665,186
2011-11-04 21:00,4,0,1,1,13.94,15.91,123
2011-11-04 22:00,4,0,1,1,13.94,15.15,115
2011-11-04 23:00,4,0,1,1,13.12,15.15,89
2011-11-05 0:00,4,0,0,1,13.12,14.395,52
2011-11-05 1:00,4,0,0,1,13.12,15.15,62
2011-11-05 2:00,4,0,0,1,12.3,13.635,31
2011-11-05 3:00,4,0,0,1,12.3,13.635,8
2011-11-05 4:00,4,0,0,1,11.48,12.88,8
2011-11-05 5:00,4,0,0,1,10.66,11.365,2
2011-11-05 6:00,4,0,0,1,10.66,12.12,23
2011-11-05 7:00,4,0,0,1,10.66,12.12,34
2011-11-05 8:00,4,0,0,1,11.48,12.88,84
2011-11-05 9:00,4,0,0,1,12.3,13.635,141
2011-11-05 10:00,4,0,0,1,13.12,15.15,227
2011-11-05 11:00,4,0,0,1,14.76,18.18,238
2011-11-05 12:00,4,0,0,1,14.76,17.425,372
2011-11-05 13:00,4,0,0,1,16.4,20.455,355
2011-11-05 14:00,4,0,0,1,17.22,21.21,386
2011-11-05 15:00,4,0,0,1,16.4,20.455,343
2011-11-05 16:00,4,0,0,1,16.4,20.455,335
